,id_review,review_clean_cased,review_low_uncased,review,attractions,amenities,access,price,no_aspect,attractions_text,amenities_text,access_text,price_text,no_aspect_text
10,0NH1Uo7ha0id2db0hH2Ak8gc2nT0Xf,masih terpukau dengan mahakarya ini bagaimana cara bikin candi semegah itu kesana pas weekend jadi rame mau foto agak susah banyak bocornya karena berada di ketinggian jadi pemandangan sekitar tampak asri tapi ya jalan menuju candinya mayan jauh untuk orang sepuh mending nunggu di taman saja ,masih terpukau dengan mahakarya ini bagaimana cara bikin candi semegah itu kesana pas weekend jadi rame mau foto agak susah banyak bocornya karena berada di ketinggian jadi pemandangan sekitar tampak asri tapi ya jalan menuju candinya mayan jauh untuk orang sepuh mending nunggu di taman saja ,"masih terpukau dengan mahakarya ini, bagaimana cara bikin candi semegah itu. kesana pas weekend, jadi rame, mau foto agak susah, banyak bocornya. karena berada di ketinggian, jadi pemandangan sekitar tampak asri, tapi ya jalan menuju candinya mayan jauh. untuk orang sepuh, mending nunggu di taman saja.",3,0,1,0,1,"masih terpukau dengan mahakarya ini, bagaimana cara bikin candi semegah itu; karena berada di ketinggian, jadi pemandangan sekitar tampak asri, tapi ya jalan menuju candinya mayan jauh. masih terpukau dengan mahakarya ini, bagaimana cara bikin candi semegah itu. masih terpukau dengan mahakarya ini, bagaimana cara bikin candi semegah itu.",none,"karena berada di ketinggian, jadi pemandangan sekitar tampak asri, tapi ya jalan menuju candinya mayan jauh. untuk orang sepuh, mending nunggu di taman saja. tapi ya jalan menuju candinya mayan jauh tapi ya jalan menuju candinya mayan jauh. untuk orang sepuh, mending nunggu di taman saja.",none,"kesana pas weekend, jadi rame, mau foto agak susah, banyak bocornya. kesana pas weekend, jadi rame, mau foto agak susah, banyak bocornya kesana pas weekend, jadi rame, mau foto agak susah, banyak bocornya. karena berada di ketinggian, jadi pemandangan sekitar tampak asri,"
11,0PC1PK3RK2OM8pK8Mg3WJ4Dz6IR6Cf,Menikmati karya nenek moyang kita sambil berjalan jalan mengikui relief yang ada tak ada salahnya kita mengucap syukur atas karya leluhur kita ini Batu candi tersusun rapi indah cantik dan mengandung nasehat yang luhur ,menikmati karya nenek moyang kita sambil berjalan jalan mengikui relief yang ada tak ada salahnya kita mengucap syukur atas karya leluhur kita ini batu candi tersusun rapi indah cantik dan mengandung nasehat yang luhur ,"Menikmati karya nenek moyang kita, sambil berjalan jalan mengikui relief yang ada, tak ada salahnya kita mengucap syukur atas karya leluhur kita ini. Batu candi tersusun rapi, indah, cantik dan mengandung nasehat yang luhur..
",3,0,0,0,3,"Menikmati karya nenek moyang kita, sambil berjalan jalan mengikui relief yang ada, tak ada salahnya kita mengucap syukur atas karya leluhur kita ini; Batu candi tersusun rapi, indah, cantik dan mengandung nasehat yang luhur.. Menikmati karya nenek moyang kita, sambil berjalan jalan mengikui relief yang ada, tak ada salahnya kita mengucap syukur atas karya leluhur kita ini. Batu candi tersusun rapi, indah, cantik dan mengandung nasehat yang luhur.. Batu candi tersusun rapi, indah, cantik dan mengandung nasehat yang luhur.",none,none,none,"Menikmati karya nenek moyang kita, sambil berjalan jalan mengikui relief yang ada, tak ada salahnya kita mengucap syukur atas karya leluhur kita ini. Menikmati karya nenek moyang kita, sambil berjalan jalan mengikui relief yang ada, tak ada salahnya kita mengucap syukur atas karya leluhur kita ini. Menikmati karya nenek moyang kita, sambil berjalan jalan mengikui relief yang ada, tak ada salahnya kita mengucap syukur atas karya leluhur kita ini."
12,0QJ8Zi4OD8HQ2IA6qb9oh5un5uK9BV,Borobudur adalah sebuah candi Buddha yang terletak di Borobudur Magelang Jawa Tengah Indonesia Candi ini terletak kurang lebih km di sebelah barat daya Semarang km di sebelah barat Surakarta dan km di sebelah barat laut Yogyakarta Cuaca hujan renyai renyai dan sekejpa lebt mengiringi langkah kami pagi itu Ramai juga pemduduk tempat yang menjual payung tapi kami bertegas tidak mahu memebeli kerana susah nak membawanya Kebetulan pelajar dari sekolah tempatan juga sedang membuat lawatan Sungguh meriah jadinya Kawasannya sangat luas Perlukan semangat yang tinggi untuk mendaki hingg ake puncak Lelah juga la ,borobudur adalah sebuah candi buddha yang terletak di borobudur magelang jawa tengah indonesia candi ini terletak kurang lebih km di sebelah barat daya semarang km di sebelah barat surakarta dan km di sebelah barat laut yogyakarta cuaca hujan renyai renyai dan sekejpa lebt mengiringi langkah kami pagi itu ramai juga pemduduk tempat yang menjual payung tapi kami bertegas tidak mahu memebeli kerana susah nak membawanya kebetulan pelajar dari sekolah tempatan juga sedang membuat lawatan sungguh meriah jadinya kawasannya sangat luas perlukan semangat yang tinggi untuk mendaki hingg ake puncak lelah juga la ,"Borobudur adalah sebuah candi Buddha yang terletak di Borobudur, Magelang, Jawa Tengah, Indonesia. Candi ini terletak kurang lebih 100 km di sebelah barat daya Semarang, 86 km di sebelah barat Surakarta, dan 40 km di sebelah barat laut Yogyakarta.

Cuaca hujan renyai-renyai dan sekejpa lebt mengiringi langkah kami pagi itu.. Ramai juga pemduduk tempat yang menjual payung tapi kami bertegas tidak mahu memebeli kerana susah nak membawanya... Kebetulan pelajar2 dari sekolah tempatan juga sedang membuat lawatan.. Sungguh meriah jadinya.. Kawasannya sangat luas.. Perlukan semangat yang tinggi untuk mendaki hingg ake puncak... Lelah juga la..",2,0,0,0,0,Kawasannya sangat luas; Perlukan semangat yang tinggi untuk mendaki hingg ake puncak; Lelah juga la.. Kawasannya sangat luas; Perlukan semangat yang tinggi untuk mendaki hingg ake puncak; Lelah juga la.. Kawasannya sangat luas.. Perlukan semangat yang tinggi untuk mendaki hingg ake puncak... Lelah juga la.,none,none,none,none
13,0Qo5vo6lI8rR7in0kG3Mo9jI3tm7YG,di umur th pertamakalinya mengunjungi Candi Borobudur Sunrice borobudur membuat saya jatuh cinta berharap dilain waktu bisa datang kembali Jangan hawatir masalah kuliner sekitar Candi Pas untuk Lokal dan Mancanegara ,di umur th pertamakalinya mengunjungi candi borobudur sunrice borobudur membuat saya jatuh cinta berharap dilain waktu bisa datang kembali jangan hawatir masalah kuliner sekitar candi pas untuk lokal dan mancanegara ,"di umur 30th, pertamakalinya mengunjungi Candi Borobudur.
Sunrice borobudur membuat saya jatuh cinta, berharap dilain waktu bisa datang kembali.

Jangan hawatir, masalah kuliner sekitar Candi Pas untuk Lokal dan Mancanegara.",3,3,0,0,2,"Sunrice borobudur membuat saya jatuh cinta, berharap dilain waktu bisa datang kembali. Sunrice borobudur membuat saya jatuh cinta, berharap dilain waktu bisa datang kembali. Sunrice borobudur membuat saya jatuh cinta, berharap dilain waktu bisa datang kembali.","Jangan hawatir, masalah kuliner sekitar Candi Pas untuk Lokal dan Mancanegara. Jangan hawatir, masalah kuliner sekitar Candi Pas untuk Lokal dan Mancanegara Jangan hawatir, masalah kuliner sekitar Candi Pas untuk Lokal dan Mancanegara",none,none,"di umur 30th, pertamakalinya mengunjungi Candi Borobudur. di umur 30th, pertamakalinya mengunjungi Candi Borobudur. di umur 30th, pertamakalinya mengunjungi Candi Borobudur."
14,0Qr5LZ4wn4ga2FU1rJ9tD5az6KX0Wc,Candi ini adalah sisa kejayaan di masa lampau ,candi ini adalah sisa kejayaan di masa lampau ,Candi ini adalah sisa kejayaan di masa lampau...,2,0,0,0,0,Candi ini adalah sisa kejayaan di masa lampau... Candi ini adalah sisa kejayaan di masa lampau... Candi ini adalah sisa kejayaan di masa lampau...,none,none,none,none
15,0Qw4KN3jK8il4hS7hc1IX9sy9lL0gU,Kembali melihat Candi terbesar di Indonesia setelah th lalu sangat menarik selain taman pedestrian menuju lokasi sdh terbentuk indah dan asri tidak panas spt dulu ,kembali melihat candi terbesar di indonesia setelah th lalu sangat menarik selain taman pedestrian menuju lokasi sdh terbentuk indah dan asri tidak panas spt dulu ,"Kembali melihat Candi terbesar di Indonesia setelah 10 th lalu, sangat menarik selain taman , pedestrian menuju lokasi sdh terbentuk, indah dan asri tidak panas spt dulu.",3,1,0,3,1,"Kembali melihat Candi terbesar di Indonesia setelah 10 th lalu, sangat menarik selain taman , pedestrian menuju lokasi sdh terbentuk, indah dan asri tidak panas spt dulu. Kembali melihat Candi terbesar di Indonesia setelah 10 th lalu, sangat menarik selain taman , pedestrian menuju lokasi sdh terbentuk, indah dan asri tidak panas spt dulu. Kembali melihat Candi terbesar di Indonesia setelah 10 th lalu, sangat menarik selain taman , pedestrian menuju lokasi sdh terbentuk, indah dan asri tidak panas spt dulu.","Dari tiket masuk yg sdh lbh tertib harga karcis msh terjangkau, toilet tersedia banyak hanya agak kurang bersih. Candi yg megah telah dilengkapi tangga tambahan berupa bantalan kayu dan pegangan tangga sehingga memudahkan pengunjung untuk menaikinya. toilet tersedia banyak hanya agak kurang bersih Dari tiket masuk yg sdh lbh tertib harga karcis msh terjangkau, toilet tersedia banyak hanya agak kurang bersih.",none,"Dari tiket masuk yg sdh lbh tertib harga karcis msh terjangkau, toilet tersedia banyak hanya agak kurang bersih. harga karcis msh terjangkau Dari tiket masuk yg sdh lbh tertib harga karcis msh terjangkau, toilet tersedia banyak hanya agak kurang bersih.","Sayangnya meskipun tersedia banyak tempat sampah msh byk pengunjung yg membuang sampah , sebaiknya ditegur langsung oleh pengawas . Juga para pedagang yg semakin banyak agak memaksa sangat mengganggu kedepannya semoga lbh tertib, juga pintu keluar yg jauh pedagang yg banyak semoga display para pedagang di percantik shg tidak akan terasa jauhnya. Secara keseluruhan msh tetap ok. Sayangnya meskipun tersedia banyak tempat sampah msh byk pengunjung yg membuang sampah , sebaiknya ditegur langsung oleh pengawas . Candi yg megah telah dilengkapi tangga tambahan berupa bantalan kayu dan pegangan tangga sehingga memudahkan pengunjung untuk menaikinya. Sayangnya meskipun tersedia banyak tempat sampah msh byk pengunjung yg membuang sampah , sebaiknya ditegur langsung oleh pengawas . Juga para pedagang yg semakin banyak agak memaksa sangat mengganggu kedepannya semoga lbh tertib, juga pintu keluar yg jauh pedagang yg banyak semoga display para pedagang di percantik shg tidak akan terasa jauhnya. Secara keseluruhan msh tetap ok."
16,0Rb5oD7FA4Fs5wI9WM2fe5Pq4gV1nN,Datang ke tempat ini pukul pagi harus ikut paket tour sunrise kita akan disuguhi pemandangan matahari terbit yang sangat cantik perpaduan peninggalan masa lalu yang megah dengan sinar matahari terbit keemaasan sungguh pemandangan yang tidak boleh dilewatkan ,datang ke tempat ini pukul pagi harus ikut paket tour sunrise kita akan disuguhi pemandangan matahari terbit yang sangat cantik perpaduan peninggalan masa lalu yang megah dengan sinar matahari terbit keemaasan sungguh pemandangan yang tidak boleh dilewatkan ,"Datang ke tempat ini pukul 4.30 pagi (harus ikut paket tour sunrise), kita akan disuguhi pemandangan matahari terbit yang sangat cantik. perpaduan peninggalan masa lalu yang megah dengan sinar matahari terbit keemaasan sungguh pemandangan yang tidak boleh dilewatkan.
",3,0,0,0,0,"Datang ke tempat ini pukul 4.30 pagi (harus ikut paket tour sunrise), kita akan disuguhi pemandangan matahari terbit yang sangat cantik. perpaduan peninggalan masa lalu yang megah dengan sinar matahari terbit keemaasan sungguh pemandangan yang tidak boleh dilewatkan. Datang ke tempat ini pukul 4.30 pagi (harus ikut paket tour sunrise), kita akan disuguhi pemandangan matahari terbit yang sangat cantik. perpaduan peninggalan masa lalu yang megah dengan sinar matahari terbit keemaasan sungguh pemandangan yang tidak boleh dilewatkan. kita akan disuguhi pemandangan matahari terbit yang sangat cantik. perpaduan peninggalan masa lalu yang megah dengan sinar matahari terbit keemaasan sungguh pemandangan yang tidak boleh dilewatkan",none,none,none,none
17,0SD0PQ7GX1Lc0Lc4is4IY0ZB7iz3Ro,Jlan jalan ke borobudur bersama keluarga pemandangan nya indah serasa kembali pada masalalu Dengan pendamping wisata lebih baik karna mereka akan menceritakan kisah di balik relief dinding borobudur ,jlan jalan ke borobudur bersama keluarga pemandangan nya indah serasa kembali pada masalalu dengan pendamping wisata lebih baik karna mereka akan menceritakan kisah di balik relief dinding borobudur ,"Jlan jalan ke borobudur bersama keluarga pemandangan nya indah, serasa kembali pada masalalu. Dengan pendamping wisata lebih baik karna mereka akan menceritakan kisah di balik relief dinding borobudur!",3,3,0,0,0,"Jlan jalan ke borobudur bersama keluarga pemandangan nya indah, serasa kembali pada masalalu. Jlan jalan ke borobudur bersama keluarga pemandangan nya indah, serasa kembali pada masalalu. Jlan jalan ke borobudur bersama keluarga pemandangan nya indah, serasa kembali pada masalalu.",Dengan pendamping wisata lebih baik karna mereka akan menceritakan kisah di balik relief dinding borobudur! Dengan pendamping wisata lebih baik karna mereka akan menceritakan kisah di balik relief dinding borobudur! Dengan pendamping wisata lebih baik karna mereka akan menceritakan kisah di balik relief dinding borobudur!,none,none,none
18,0Sc8SP0vu7rh6gC3wc0BE0FN7gA1ym,Salah satu keajaiban dunia yang layak dikunjungi Persiapkan fisik untuk mengeksplor komplek candi yang sangat besar ini Gunakan pakaian yang nyaman Pastika baterai gadget dalam keadaan full untuk mengabadikan pemandangan yang sangat indah dari atas candi borobudur ini Harga tiket masuk untuk turis lokal dam internasionla berbeda ,salah satu keajaiban dunia yang layak dikunjungi persiapkan fisik untuk mengeksplor komplek candi yang sangat besar ini gunakan pakaian yang nyaman pastika baterai gadget dalam keadaan full untuk mengabadikan pemandangan yang sangat indah dari atas candi borobudur ini harga tiket masuk untuk turis lokal dam internasionla berbeda ,"Salah satu keajaiban dunia yang layak dikunjungi. Persiapkan fisik untuk mengeksplor komplek candi yang sangat besar ini. Gunakan pakaian yang nyaman. Pastika baterai gadget dalam keadaan full untuk mengabadikan pemandangan yang sangat indah dari atas candi borobudur ini. Harga tiket masuk untuk turis lokal dam internasionla berbeda.
",3,0,0,2,2,Pastika baterai gadget dalam keadaan full untuk mengabadikan pemandangan yang sangat indah dari atas candi borobudur ini. Salah satu keajaiban dunia yang layak dikunjungi. Salah satu keajaiban dunia yang layak dikunjungi. Persiapkan fisik untuk mengeksplor komplek candi yang sangat besar ini. ;Pastika baterai gadget dalam keadaan full untuk mengabadikan pemandangan yang sangat indah dari atas candi borobudur ini.,none,none,Harga tiket masuk untuk turis lokal dam internasionla berbeda. Harga tiket masuk untuk turis lokal dam internasionla berbeda.,Persiapkan fisik untuk mengeksplor komplek candi yang sangat besar ini. Gunakan pakaian yang nyaman. Gunakan pakaian yang nyaman. Pastika baterai gadget dalam keadaan full untuk mengabadikan pemandangan yang sangat indah dari atas candi borobudur ini. Harga tiket masuk untuk turis lokal dam internasionla berbeda. Gunakan pakaian yang nyaman.;Pastika baterai gadget dalam keadaan full untuk mengabadikan pemandangan yang sangat indah dari atas candi borobudur ini.
19,0TW1DS2jj7fX4VB2aI3NU2Qo3LN3jH,Amazing view from the top great sunrise excellent temple candi yang terbesar di dunia sangat menakjubkan dan mempesona,amazing view from the top great sunrise excellent temple candi yang terbesar di dunia sangat menakjubkan dan mempesona,"Amazing view from the top, great sunrise, excellent temple ,, candi yang terbesar di dunia sangat menakjubkan dan mempesona",3,0,0,0,0,"Amazing view from the top, great sunrise, excellent temple; candi yang terbesar di dunia sangat menakjubkan dan mempesona Amazing view from the top, great sunrise, excellent temple ,, candi yang terbesar di dunia sangat menakjubkan dan mempesona. Amazing view from the top, great sunrise, excellent temple ,, candi yang terbesar di dunia sangat menakjubkan dan mempesona",none,none,none,none
20,0WE9pM0aX9Xp1Gx3Iy4kQ8yE4GP9Ss,waktu berlibur bersama teman untuk melepas penat terasa sangat menyenangkan dengan perjalanan ke jogja kami ikut paket travel selama hr setelah perjalanan selama hr penuh dihari pertama ini destinasi ke candi borobudur udara di pagi hari masih terasa segar relief di dinding candi benar menakjubkan dan borobudur juga di kelilingi oleh gunung berapi very peacefull buat yg mau menghilangkan stress karena pekerjaan yg numpuk tempat ini bagus sekali see u on the next journey ,waktu berlibur bersama teman untuk melepas penat terasa sangat menyenangkan dengan perjalanan ke jogja kami ikut paket travel selama hr setelah perjalanan selama hr penuh dihari pertama ini destinasi ke candi borobudur udara di pagi hari masih terasa segar relief di dinding candi benar menakjubkan dan borobudur juga di kelilingi oleh gunung berapi very peacefull buat yg mau menghilangkan stress karena pekerjaan yg numpuk tempat ini bagus sekali see u on the next journey ,"waktu berlibur bersama teman2 untuk melepas penat terasa sangat menyenangkan dengan perjalanan ke jogja.. kami ikut paket travel selama 4hr.. setelah perjalanan selama 1hr penuh dihari pertama ini destinasi ke candi borobudur, udara di pagi hari masih terasa segar, relief2 di dinding candi benar2 menakjubkan, dan borobudur juga di kelilingi oleh gunung berapi, very peacefull.. buat yg mau menghilangkan stress karena pekerjaan yg numpuk.. tempat ini bagus sekali.. see u on the next journey..
",3,0,0,0,3,"udara di pagi hari masih terasa segar, relief2 di dinding candi benar2 menakjubkan, dan borobudur juga di kelilingi oleh gunung berapi, very peacefull. udara di pagi hari masih terasa segar, relief2 di dinding candi benar2 menakjubkan, dan borobudur juga di kelilingi oleh gunung berapi, very peacefull. udara di pagi hari masih terasa segar, relief2 di dinding candi benar2 menakjubkan, dan borobudur juga di kelilingi oleh gunung berapi, very peacefull.. buat yg mau menghilangkan stress karena pekerjaan yg numpuk.. tempat ini bagus sekali.. see u on the next journey..",none,none,none,waktu berlibur bersama teman2 untuk melepas penat terasa sangat menyenangkan dengan perjalanan ke jogja.. kami ikut paket travel selama 4hr.. setelah perjalanan selama 1hr penuh dihari pertama ini destinasi ke candi borobudur waktu berlibur bersama teman2 untuk melepas penat terasa sangat menyenangkan dengan perjalanan ke jogja.. kami ikut paket travel selama 4hr.. setelah perjalanan selama 1hr penuh dihari pertama ini destinasi ke candi borobudur waktu berlibur bersama teman2 untuk melepas penat terasa sangat menyenangkan dengan perjalanan ke jogja.. kami ikut paket travel selama 4hr.. setelah perjalanan selama 1hr penuh dihari pertama ini destinasi ke candi borobudur
21,0WT0gF9GD5gX2Cs8ou5Vz2ht7IN2Ct,Sangat indah keajaiban duina yang satu ini benar benar exotic Harga tiket org untuk dewasa dan org untuk anak dibawah tahun kami mengunjungi candi borobudur dengan keluar suami dan anak tahun Awalnya anak semangat jalan kaki ketika menuju puncak candi Tetapi ketika turun dari candi dia mulai kelelahan dan minta gendong Apalagi jarak candi ke pintu keluar parkiran sangat jauh harus melewati pasar yang menjual pernak pernik oleh oleh Kalau bisa untuk pihak pengelola Candi Borobudur untuk pintu keluar jangan terlalu jauh sangat kasihan untuk orang yang membawa anak lansia harus berjalan jauh ,sangat indah keajaiban duina yang satu ini benar benar exotic harga tiket org untuk dewasa dan org untuk anak dibawah tahun kami mengunjungi candi borobudur dengan keluar suami dan anak tahun awalnya anak semangat jalan kaki ketika menuju puncak candi tetapi ketika turun dari candi dia mulai kelelahan dan minta gendong apalagi jarak candi ke pintu keluar parkiran sangat jauh harus melewati pasar yang menjual pernak pernik oleh oleh kalau bisa untuk pihak pengelola candi borobudur untuk pintu keluar jangan terlalu jauh sangat kasihan untuk orang yang membawa anak lansia harus berjalan jauh ,"Sangat indah keajaiban duina yang satu ini. benar-benar exotic..
Harga tiket 30k/org untuk dewasa dan 12.5k/org untuk anak2 dibawah 6 tahun
kami mengunjungi candi borobudur dengan keluar (suami dan anak 3,5 tahun)..
Awalnya anak semangat jalan kaki ketika menuju puncak candi.. Tetapi ketika turun dari candi dia mulai kelelahan dan minta gendong.. Apalagi jarak candi ke pintu keluar (parkiran) sangat jauh, harus melewati pasar yang menjual pernak-pernik oleh-oleh..
Kalau bisa untuk pihak pengelola Candi Borobudur, untuk pintu keluar jangan terlalu jauh, sangat kasihan untuk orang yang membawa anak / lansia harus berjalan jauh..
",3,0,1,2,2,Sangat indah keajaiban duina yang satu ini. benar-benar exotic.. Sangat indah keajaiban duina yang satu ini. benar-benar exotic Sangat indah keajaiban duina yang satu ini. benar-benar exotic;,none,"Apalagi jarak candi ke pintu keluar (parkiran) sangat jauh, harus melewati pasar yang menjual pernak-pernik oleh-oleh. Apalagi jarak candi ke pintu keluar (parkiran) sangat jauh, harus melewati pasar yang menjual pernak-pernik oleh-oleh.. Kalau bisa untuk pihak pengelola Candi Borobudur, untuk pintu keluar jangan terlalu jauh, sangat kasihan untuk orang yang membawa anak / lansia harus berjalan jauh.. Apalagi jarak candi ke pintu keluar (parkiran) sangat jauh, harus melewati pasar yang menjual pernak-pernik oleh-oleh.. Kalau bisa untuk pihak pengelola Candi Borobudur, untuk pintu keluar jangan terlalu jauh, sangat kasihan untuk orang yang membawa anak / lansia harus berjalan jauh..","Harga tiket 30k/org untuk dewasa dan 12.5k/org untuk anak2 dibawah 6 tahun kami mengunjungi candi borobudur dengan keluar (suami dan anak 3,5 tahun) Harga tiket 30k/org untuk dewasa dan 12.5k/org untuk anak2 dibawah 6 tahun kami mengunjungi candi borobudur dengan keluar (suami dan anak 3,5 tahun).. Harga tiket 30k/org untuk dewasa dan 12.5k/org untuk anak2 dibawah 6 tahun kami mengunjungi candi borobudur dengan keluar (suami dan anak 3,5 tahun).",Awalnya anak semangat jalan kaki ketika menuju puncak candi.. Tetapi ketika turun dari candi dia mulai kelelahan dan minta gendong..
22,0Xe4LS6iF3xe6Gg2PE2Cr6Nh9tm1Ug,Beberapa kali kesana tetap tidak bosan setiap tingkatan memiliki makna kehidupan manusia sebelum menuju nirwana dan setiap relief masih membuat takjub untuk dilihat semoga candi ini bisa terus dilestarikan dan tidak dirusak karena saking banyaknya pengunjung apalagi saat high season,beberapa kali kesana tetap tidak bosan setiap tingkatan memiliki makna kehidupan manusia sebelum menuju nirwana dan setiap relief masih membuat takjub untuk dilihat semoga candi ini bisa terus dilestarikan dan tidak dirusak karena saking banyaknya pengunjung apalagi saat high season,"Beberapa kali kesana tetap tidak bosan, setiap tingkatan memiliki makna kehidupan manusia sebelum menuju nirwana, dan setiap relief masih membuat takjub untuk dilihat semoga candi ini bisa terus dilestarikan dan tidak dirusak karena saking banyaknya pengunjung apalagi saat high season
",3,0,0,0,0,"Beberapa kali kesana tetap tidak bosan, setiap tingkatan memiliki makna kehidupan manusia sebelum menuju nirwana, dan setiap relief masih membuat takjub untuk dilihat semoga candi ini bisa terus dilestarikan dan tidak dirusak karena saking banyaknya pengunjung apalagi saat high season \Beberapa kali kesana tetap tidak bosan, setiap tingkatan memiliki makna kehidupan manusia sebelum menuju nirwana, dan setiap relief masih membuat takjub untuk dilihat semoga candi ini bisa terus dilestarikan dan tidak dirusak karena saking banyaknya pengunjung apalagi saat high season Beberapa kali kesana tetap tidak bosan, setiap tingkatan memiliki makna kehidupan manusia sebelum menuju nirwana, dan setiap relief masih membuat takjub untuk dilihat",none,none,none,none
23,0YD8KW7ii8RK9UM6vj8kn0Sy4mR7AZ,siapa tidak kenal Candi Borobudur tempat ini memang tetap menarik walau berkali kali dikunjungi selalu ada saja hal baru di tempat ini ,siapa tidak kenal candi borobudur tempat ini memang tetap menarik walau berkali kali dikunjungi selalu ada saja hal baru di tempat ini ,"siapa tidak kenal Candi Borobudur, tempat ini memang tetap menarik walau berkali-kali dikunjungi, selalu ada saja hal baru di tempat ini.",3,0,0,0,0,"siapa tidak kenal Candi Borobudur, tempat ini memang tetap menarik walau berkali-kali dikunjungi, selalu ada saja hal baru di tempat ini. siapa tidak kenal Candi Borobudur, tempat ini memang tetap menarik walau berkali-kali dikunjungi, selalu ada saja hal baru di tempat ini. positive",none,none,none,none
24,0ZB2PK5Zx0xH1NK0Cu9LY5rh8BZ4nc,Setelah sekian puluh tahun gak kesini lagi smuanya sudah berubah Kondisi candi yg skrg ini sudah banyak yg diperbaiki dulu yg terkesan besar dan megah sekarang koq rasanya biasa ajah ,setelah sekian puluh tahun gak kesini lagi smuanya sudah berubah kondisi candi yg skrg ini sudah banyak yg diperbaiki dulu yg terkesan besar dan megah sekarang koq rasanya biasa ajah ,"Setelah sekian puluh tahun gak kesini lagi, smuanya sudah berubah; Kondisi candi yg skrg ini sudah banyak yg diperbaiki, dulu yg terkesan besar dan megah sekarang koq rasanya biasa ajah.",1,0,0,2,2,"Setelah sekian puluh tahun gak kesini lagi, smuanya sudah berubah; Kondisi candi yg skrg ini sudah banyak yg diperbaiki, dulu yg terkesan besar dan megah sekarang koq rasanya biasa ajah. kondisi candi yg skrg ini sudah banyak yg diperbaiki, dulu yg terkesan besar dan megah sekarang koq rasanya biasa ajah. Kondisi candi yg skrg ini sudah banyak yg diperbaiki, dulu yg terkesan besar dan megah sekarang koq rasanya biasa ajah.",none,none,"Harga tiket untuk local turis 30rb; Pedagang yg banyak jualan barang2 murah2.. Harga tiket untuk local turis 30rb. Open dari 6am -5pm Kalo yg ga pake clna panjang, nanti dipakein sarung ama petugasnya. Harga tiket untuk local turis 30rb; Pedagang yg banyak jualan barang2 murah2..hehehe harus sabar untuk menolak dg halus.","Open dari 6am -5pm Kalo yg ga pake clna panjang, nanti dipakein sarung ama petugasnya; Pedagang yg banyak jualan barang2 murah2..hehehe harus sabar untuk menolak dg halus. Open dari 6am -5pm Kalo yg ga pake clna panjang, nanti dipakein sarung ama petugasnya; Pedagang yg banyak jualan barang2 murah2..hehehe harus sabar untuk menolak dg halus. Setelah sekian puluh tahun gak kesini lagi, smuanya sudah berubah."
25,0ZM8Gl1Ye1oa6Vl2HL4jJ9Pg6He4Ja,Sebelum Lebaran kami sempatkan untuk Berkunjung ke Candi Borobudur agar tidak Terkena Macet Masuk ke dalam dengan Tiket yang Murah Untuk ke Candinya Perjalanan sangat Jauh Tetapi Banyak pilihan Jika Tidak mau Jalan Kaki seperti Kereta atau Delman Sampai di Candi krn Sy membawa anak dan Stroller PeTugas dengan Baik Hati memberikan kami Jalan dengan Tidak menaiki Tangga Terima kasih Pak Finally Borobudur what a Beautiful Temple Sampai dibawah kamipun membeli beberapa cenderamata khas Borobudur Pengalaman yg sangat Indah Terima kasih ,sebelum lebaran kami sempatkan untuk berkunjung ke candi borobudur agar tidak terkena macet masuk ke dalam dengan tiket yang murah untuk ke candinya perjalanan sangat jauh tetapi banyak pilihan jika tidak mau jalan kaki seperti kereta atau delman sampai di candi krn sy membawa anak dan stroller petugas dengan baik hati memberikan kami jalan dengan tidak menaiki tangga terima kasih pak finally borobudur what a beautiful temple sampai dibawah kamipun membeli beberapa cenderamata khas borobudur pengalaman yg sangat indah terima kasih ,"Sebelum Lebaran, kami sempatkan untuk Berkunjung ke Candi Borobudur agar tidak Terkena Macet.. Masuk ke dalam dengan Tiket yang Murah.. Untuk ke Candinya Perjalanan sangat Jauh, Tetapi Banyak pilihan Jika Tidak mau Jalan Kaki seperti Kereta atau Delman..
Sampai di Candi krn Sy membawa anak dan Stroller.. PeTugas dengan Baik Hati memberikan kami Jalan dengan Tidak menaiki Tangga.. Terima kasih Pak..

Finally.. Borobudur.. what a Beautiful Temple ❤
Sampai dibawah kamipun membeli beberapa cenderamata khas Borobudur.. 👍👍
Pengalaman yg sangat Indah.

Terima kasih.",3,3,1,3,0,Borobudur.. what a Beautiful Temple ❤; Pengalaman yg sangat Indah. Finally.. Borobudur.. what a Beautiful Temple ❤ Sampai dibawah kamipun membeli beberapa cenderamata khas Borobudur.. ?? Pengalaman yg sangat Indah. Terima kasih. what a Beautiful Temple,Kereta atau Delman Kereta atau Delman Kereta atau Delman,"ntuk ke Candinya Perjalanan sangat Jauh, Tetapi Banyak pilihan Jika Tidak mau Jalan Kaki seperti Kereta atau Delman.. Untuk ke Candinya Perjalanan sangat Jauh, Tetapi Banyak pilihan Jika Tidak mau Jalan Kaki seperti Kereta atau Delman. Untuk ke Candinya Perjalanan sangat Jauh,",Masuk ke dalam dengan Tiket yang Murah.. Masuk ke dalam dengan Tiket yang Murah. Tiket yang Murah,none
